record_id,run_id,database_scope,retrieval_source,retrieval_method,query_id,query_text,source_record_id,title,title_normalized,abstract,authors,first_author,publication_date,year,updated_date,doi,doi_normalized,arxiv_id,publisher,container_title,document_type,issn,isbn,volume,issue,pages,subjects,categories,license,is_open_access,landing_page_url,abstract_url,pdf_url,raw_source_file,retrieved_at_utc,relevance_score,positive_matches,negative_matches,score_explanation,topic_class,publisher_validation,publisher_validation_reason,duplicate_group_id,merged_sources,screening_status,exclusion_reason,notes,legacy_notebook_source,legacy_notebook_included,legacy_notebook_relevance_score,legacy_notebook_topic_class,legacy_notebook_query,retrieval_status,contains_quantum_term,contains_diffusion_model_term,contains_generative_term,contains_quantum_computing_context,contains_physical_diffusion_only,contains_schrodinger_only,contains_score_matching_in_unrelated_context,crossref_query_match_quality
2026-07-09T184559Z_780688a_R007366,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum diffusion model""",2401.07049,Quantum Denoising Diffusion Models,quantum denoising diffusion models,"In recent years, machine learning models like DALL-E, Craiyon, and Stable Diffusion have gained significant attention for their ability to generate high-resolution images from concise descriptions. Concurrently, quantum computing is showing promising advances, especially with quantum machine learning which capitalizes on quantum mechanics to meet the increasing computational requirements of traditional machine learning algorithms. This paper explores the integration of quantum machine learning and variational quantum circuits to augment the efficacy of diffusion-based image generation models. Specifically, we address two challenges of classical diffusion models: their low sampling speed and the extensive parameter requirements. We introduce two quantum diffusion models and benchmark their capabilities against their classical counterparts using MNIST digits, Fashion MNIST, and CIFAR-10. Our models surpass the classical models with similar parameter counts in terms of performance metrics FID, SSIM, and PSNR. Moreover, we introduce a consistency model unitary single sampling architecture that combines the diffusion procedure into a single step, enabling a fast one-step image generation.",Michael Kölle; Gerhard Stenzel; Jonas Stein; Sebastian Zielinski; Björn Ommer; Claudia Linnhoff-Popien,Michael Kölle,2024-01-13T11:38:08Z,2024,2024-01-13T11:38:08Z,,,2401.07049,arXiv,,preprint,,,,,,,"quant-ph, cs.CV",,,https://arxiv.org/abs/2401.07049v1,https://arxiv.org/abs/2401.07049v1,https://arxiv.org/pdf/2401.07049v1,data/legacy_notebook/arxiv_original_filtered.csv,,29.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bdenoising diffusion\b:7; \bquantum machine learning\b:4; \bquantum circuit(s)?\b:3; \bvariational quantum\b:3,,score=29; positives=7; negatives=0,DDPM / denoising diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,29.0,DDPM / denoising diffusion,"all:""quantum diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007367,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum diffusion model""",2607.07072,An Hybrid Quantum-Classical Diffusion Model for Image Generation,an hybrid quantum classical diffusion model for image generation,"Quantum diffusion models provide a physics-consistent route to generative learning by formulating noising and denoising directly on quantum states. However, applying such models to classical high-dimensional data is constrained by the qubit cost of state encoding and the computational burden of simulating large density operators. We propose a scalable hybrid generative pipeline that combines a classical autoencoder for dimensionality reduction with a mixed-state quantum denoising diffusion probabilistic model (MSQuDDPM) operating in the learned latent space. The autoencoder compresses data into compact latent codes that can be embedded into a small-qubit Hilbert space, after which the quantum diffusion model learns a generative distribution over latent density operators and decodes samples back to the original domain. Algorithmically, we simplify the reverse dynamics by predicting an estimate of the clean state $ρ_0$ at timestep $t$ and computing the one-step reverse update via an analytic backward propagation rule, rather than learning an explicit predictor for $ρ_{t-1}$. We demonstrate the proposed approach on MNIST image generation and discuss how mixed-state quantum diffusion can serve as a practical backbone for hybrid quantum--classical generative modeling under realistic qubit budgets.",Qipeng Qian; Keli Deng; Yuntao Qian,Qipeng Qian,2026-07-08T07:01:07Z,2026,2026-07-08T07:01:07Z,,,2607.07072,arXiv,,preprint,,,,,,,cs.LG,,,https://arxiv.org/abs/2607.07072v1,https://arxiv.org/abs/2607.07072v1,https://arxiv.org/pdf/2607.07072v1,data/legacy_notebook/arxiv_original_filtered.csv,,27.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bdenoising diffusion\b:7; \bdenoising diffusion probabilistic model(s)?\b:8,,score=27; positives=5; negatives=0,DDPM / denoising diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,27.0,DDPM / denoising diffusion,"all:""quantum diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007368,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum diffusion model""",2512.20448,Enriching Earth Observation labeled data with Quantum Conditioned Diffusion Models,enriching earth observation labeled data with quantum conditioned diffusion models,"The rapid adoption of diffusion models (DMs) in the Earth Observation (EO) domain has unlocked new generative capabilities aimed at producing new samples, whose statistical properties closely match real imagery, for tasks such as synthesizing missing data, augmenting scarce labeled datasets, and improving image reconstruction. This is particularly relevant in EO, where labeled data are often costly to obtain and limited in availability. However, classical DMs still face significant computational limitations, requiring hundreds to thousands of inference steps, as well as difficulties in capturing the intricate spatial and spectral correlations characteristic of EO data. Recent research in Quantum Machine Learning (QML), including initial attempts of Quantum Generative Models, offers a fundamentally different approach to overcome these challenges. Motivated by these considerations, we introduce the Quanvolutional Conditioned U-Net (QCU-Net), a hybrid quantum--classical architecture that applies quantum operations within a conditioned diffusion framework using a novel quanvolutional feature-extraction approach, for generating synthetic labeled EO imagery. Extensive experiments on the EuroSAT RGB dataset demonstrate that our QCU-Net achieves superior results. Notably, it reduces the Fréchet Inception Distance by 64%, lowers the Kernel Inception Distance by 76%, and yields higher semantic accuracy. Ablation studies further reveal that strategically positioning quantum layers and employing entangling variational circuits enhance model performance and convergence. This work represents the first successful adaptation of class-conditioned quantum diffusion modeling in the EO domain, paving the way for quantum-enhanced remote sensing imagery synthesis.",Francesco Mauro; Francesca De Falco; Lorenzo Papa; Andrea Ceschini; Alessandro Sebastianelli; Paolo Gamba; Massimo Panella; Silvia Ullo,Francesco Mauro,2025-12-23T15:40:31Z,2025,2025-12-23T15:40:31Z,,,2512.20448,arXiv,,preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2512.20448v1,https://arxiv.org/abs/2512.20448v1,https://arxiv.org/pdf/2512.20448v1,data/legacy_notebook/arxiv_original_filtered.csv,,26.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum generative\b:6; \bquantum machine learning\b:4,,score=26; positives=6; negatives=0,quantum generative model,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,26.0,quantum generative model,"all:""quantum diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007369,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum generative model"" AND all:""diffusion""",2606.28483,Quantum Fourier Generative Models Trainable at Large Scale,quantum fourier generative models trainable at large scale,"We propose an algorithmic framework for building and training quantum generative models corresponding to multivariate probability distributions. Our model uses parallel Fourier feature maps for embedding continuous-valued variables combined with a forrelation-type quantum circuit for tuning Fourier coefficients of the quantum model. Crucially, we develop a distinct training strategy where training is enabled at large scale by log-likelihood loss with unbiased Monte Carlo estimator based on Parseval's identity. Unlike prior work that relied on maximal mean discrepancy (MMD) loss, our approach goes beyond matching just low frequency moments, while enabling efficient classical training. Once the model is trained, we use inverse quantum Fourier transforms to map it into a separate sampling circuit in the computational basis. We demonstrate the efficiency of the suggested framework by validating loss estimation at the scale of over 1000 qubits on a single GPU. We show that univariate and bivariate models with highly non-trivial structure can be trained to low total variation distance, while fine-tuned IQP models with MMD loss show poor performance. Comparing to classical baselines represented by normalizing flow and diffusion models, we show that our approach avoids oversmoothing and preserves multi-modal structure of the target. Finally, we have deployed the trained models on superconducting quantum devices, successfully sampling distributions with per-sample execution times of approximately $300\,μ\mathrm{s}$. Our work shows that quantum generative models with the train-on-classical deploy-on-quantum approach can provide both high-quality structure at increased scale and fast sampling access needed for inference.",Cenk Tüysüz; Oleksandr Kyriienko; Michele Grossi,Cenk Tüysüz,2026-06-26T18:00:00Z,2026,2026-06-26T18:00:00Z,,,2606.28483,arXiv,,preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2606.28483v1,https://arxiv.org/abs/2606.28483v1,https://arxiv.org/pdf/2606.28483v1,data/legacy_notebook/arxiv_original_filtered.csv,,25.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum generative\b:6; \bquantum circuit(s)?\b:3,,score=25; positives=6; negatives=0,quantum circuit / QNN generative model,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,25.0,quantum circuit / QNN generative model,"all:""quantum generative model"" AND all:""diffusion""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007370,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum denoising diffusion""",2601.22005,Hierarchy of discriminative power and complexity in learning quantum ensembles,hierarchy of discriminative power and complexity in learning quantum ensembles,"Distance metrics are central to machine learning, yet distances between ensembles of quantum states remain poorly understood due to fundamental quantum measurement constraints. We introduce a hierarchy of integral probability metrics, termed MMD-$k$, which generalizes the maximum mean discrepancy to quantum ensembles and exhibit a strict trade-off between discriminative power and statistical efficiency as the moment order $k$ increases. For pure-state ensembles of size $N$, estimating MMD-$k$ using experimentally feasible SWAP-test-based estimators requires $Θ(N^{2-2/k})$ samples for constant $k$, and $Θ(N^3)$ samples to achieve full discriminative power at $k = N$. In contrast, the quantum Wasserstein distance attains full discriminative power with $Θ(N^2 \log N)$ samples. These results provide principled guidance for the design of loss functions in quantum machine learning, which we illustrate in the training quantum denoising diffusion probabilistic models.",Jian Yao; Pengtao Li; Xiaohui Chen; Quntao Zhuang,Jian Yao,2026-01-29T17:13:48Z,2026,2026-01-29T17:13:48Z,,,2601.22005,arXiv,,preprint,,,,,,,"quant-ph, math.ST, stat.ML",,,https://arxiv.org/abs/2601.22005v1,https://arxiv.org/abs/2601.22005v1,https://arxiv.org/pdf/2601.22005v1,data/legacy_notebook/arxiv_original_filtered.csv,,25.0,quantum:3; diffusion:3; \bdenoising diffusion\b:7; \bdenoising diffusion probabilistic model(s)?\b:8; \bquantum machine learning\b:4,,score=25; positives=5; negatives=0,DDPM / denoising diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,25.0,DDPM / denoising diffusion,"all:""quantum denoising diffusion""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007371,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum circuit"" AND all:""diffusion model""",2501.05666,Diffusion-Enhanced Optimization of Variational Quantum Eigensolver for General Hamiltonians,diffusion enhanced optimization of variational quantum eigensolver for general hamiltonians,"Variational quantum algorithms (VQAs) have emerged as a promising approach for achieving quantum advantage on current noisy intermediate-scale quantum devices. However, their large-scale applications are significantly hindered by optimization challenges, such as the barren plateau (BP) phenomenon, local minima, and numerous iteration demands. In this work, we leverage denoising diffusion models (DMs) to address these difficulties. The DM is trained on a few data points in the Heisenberg model parameter space and then can be guided to generate high-performance parameters for parameterized quantum circuits (PQCs) in variational quantum eigensolver (VQE) tasks for general Hamiltonians. Numerical experiments demonstrate that DM-parameterized VQE can explore the ground-state energies of Heisenberg models with parameters not included in the training dataset. Even when applied to previously unseen Hamiltonians, such as the Ising and Hubbard models, it can generate the appropriate initial state to achieve rapid convergence and mitigate the BP and local minima problems. These results highlight the effectiveness of our proposed method in improving optimization efficiency for general Hamiltonians.",Shikun Zhang; Zheng Qin; Yongyou Zhang; Yang Zhou; Rui Li; Chunxiao Du; Zhisong Xiao,Shikun Zhang,2025-01-10T02:32:46Z,2025,2025-01-10T02:32:46Z,,,2501.05666,arXiv,"Advanced Quantum Technologies 9, e00766 (2026)",preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2501.05666v1,https://arxiv.org/abs/2501.05666v1,https://arxiv.org/pdf/2501.05666v1,data/legacy_notebook/arxiv_original_filtered.csv,,25.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bdenoising diffusion\b:7; \bquantum circuit(s)?\b:3; \bvariational quantum\b:3,,score=25; positives=6; negatives=0,DDPM / denoising diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,25.0,DDPM / denoising diffusion,"all:""quantum circuit"" AND all:""diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007372,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum"" AND all:""score matching"" AND all:""diffusion""",2604.21210,The Feedback Hamiltonian is the Score Function: A Diffusion-Model Framework for Quantum Trajectory Reversal,the feedback hamiltonian is the score function a diffusion model framework for quantum trajectory reversal,"In continuously monitored quantum systems, the feedback protocol of García-Pintos, Liu, and Gorshkov reshapes the arrow of time: a Hamiltonian $H_{\mathrm{meas}} = r A / τ$ applied with gain $X$ tilts the distribution of measurement trajectories, with $X < -2$ producing statistically time-reversed outcomes. Why this specific Hamiltonian achieves reversal, and how the mechanism relates to score-based diffusion models in machine learning, has remained unexplained. We compute the functional derivative of the log path probability of the quantum trajectory distribution directly in density-matrix space. Combining Girsanov's theorem applied to the measurement record, Fréchet differentiation on the Banach space of trace-class operators, and Kähler geometry on the pure-state projective manifold, we prove that $δ\log P_F / δρ= r A / τ= H_{\mathrm{meas}}$. The García-Pintos feedback Hamiltonian is the score function of the quantum trajectory distribution -- exactly the object Anderson's reverse-time diffusion theorem requires for trajectory reversal. The identification extends to multi-qubit systems with independent measurement channels, where the score is a sum of local operators. Two consequences follow. First, the feedback gain $X$ generates a continuous one-parameter family of path measures (for feedback-active Hamiltonians with $[H, A] \neq 0$), with $X = -2$ recovering the backward process in leading-order linearization -- a structure absent from classical diffusion, where reversal is binary. Second, the score identification enables machine learning (ML) score estimation methods -- denoising score matching, sliced score matching -- to replace the analytic formula when its idealizations (unit efficiency, zero delay, Gaussian noise) fail in real experiments.",Sagar Dubey; Alan John,Sagar Dubey,2026-04-23T02:02:13Z,2026,2026-04-23T02:02:13Z,,,2604.21210,arXiv,,preprint,,,,,,,"quant-ph, cs.LG",,,https://arxiv.org/abs/2604.21210v1,https://arxiv.org/abs/2604.21210v1,https://arxiv.org/pdf/2604.21210v1,data/legacy_notebook/arxiv_original_filtered.csv,,23.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bscore[- ]based\b:6; \bscore matching\b:5,,score=23; positives=5; negatives=0,score-based diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,23.0,score-based diffusion,"all:""quantum"" AND all:""score matching"" AND all:""diffusion""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007373,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum denoising diffusion""",2509.17569,Conditioning in Generative Quantum Denoising Diffusion Models,conditioning in generative quantum denoising diffusion models,"Quantum denoising diffusion models have recently emerged as a powerful framework for generative quantum machine learning. In this work, we extend these models by introducing a conditioning mechanism that enables the generation of quantum states drawn from multiple target distributions. By sharing parameters across distinct classes of quantum states, our approach avoids the need to train separate models for each distribution. We validate our method through numerical simulations that span single-qubit generation tasks, entangled state preparation, and many-body ground state generation. Across these tasks, conditioning significantly reduced the error of targeted state generation by up to an order of magnitude. Finally, we perform an ablation study to quantify the effect of key hyperparameters on the model performance.",Daniel Quinn; Lorenzo Buffoni; Stefano Gherardini; Gabriele De Chiara,Daniel Quinn,2025-09-22T11:01:03Z,2025,2025-09-22T11:01:03Z,,,2509.17569,arXiv,,preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2509.17569v1,https://arxiv.org/abs/2509.17569v1,https://arxiv.org/pdf/2509.17569v1,data/legacy_notebook/arxiv_original_filtered.csv,,23.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bdenoising diffusion\b:7; \bquantum machine learning\b:4,,score=23; positives=5; negatives=0,DDPM / denoising diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,23.0,DDPM / denoising diffusion,"all:""quantum denoising diffusion""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007374,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum generative model"" AND all:""diffusion""",2604.01197,Learning and Generating Mixed States Prepared by Shallow Channel Circuits,learning and generating mixed states prepared by shallow channel circuits,"Learning quantum states from measurement data is a central problem in quantum information and computational complexity. In this work, we study the problem of learning to generate mixed states on a finite-dimensional lattice. Motivated by recent developments in mixed state phases of matter, we focus on arbitrary states in the trivial phase. A state belongs to the trivial phase if there exists a shallow preparation channel circuit under which local reversibility is preserved throughout the preparation. We prove that any mixed state in this class can be efficiently learned from measurement access alone. Specifically, given copies of an unknown trivial phase mixed state, our algorithm outputs a shallow local channel circuit that approximately generates this state in trace distance. The sample complexity and runtime are polynomial (or quasi-polynomial) in the number of qubits, assuming constant (or polylogarithmic) circuit depth and gate locality. Importantly, the learner is not given the original preparation circuit and relies only on its existence. Our results provide a structural foundation for quantum generative models based on shallow channel circuits. In the classical limit, our framework also inspires an efficient algorithm for classical diffusion models using only a polynomial overhead of training and generation.",Fangjun Hu; Christian Kokail; Milan Kornjača; Pedro L. S. Lopes; Weiyuan Gong; Sheng-Tao Wang; Xun Gao; Stefan Ostermann,Fangjun Hu,2026-04-01T17:42:56Z,2026,2026-06-15T18:22:34Z,,,2604.01197,arXiv,,preprint,,,,,,,"quant-ph, cond-mat.stat-mech, cs.CC, cs.LG",,,https://arxiv.org/abs/2604.01197v4,https://arxiv.org/abs/2604.01197v4,https://arxiv.org/pdf/2604.01197v4,data/legacy_notebook/arxiv_original_filtered.csv,,22.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum generative\b:6,,score=22; positives=5; negatives=0,quantum generative model,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,22.0,quantum generative model,"all:""quantum generative model"" AND all:""diffusion""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007375,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum diffusion model""",2602.03405,Enhancing Quantum Diffusion Models for Complex Image Generation,enhancing quantum diffusion models for complex image generation,"Quantum generative models offer a novel approach to exploring high-dimensional Hilbert spaces but face significant challenges in scalability and expressibility when applied to multi-modal distributions. In this study, we explore a Hybrid Quantum-Classical U-Net architecture integrated with Adaptive Non-Local Observables (ANO) as a potential solution to these hurdles. By compressing classical data into a dense quantum latent space and utilizing trainable observables, our model aims to extract non-local features that complement classical processing. We also investigate the role of Skip Connections in preserving semantic information during the reverse diffusion process. Experimental results on the full MNIST dataset (digits 0-9) demonstrate that the proposed architecture is capable of generating structurally coherent and recognizable images for all digit classes. While hardware constraints still impose limitations on resolution, our findings suggest that hybrid architectures with adaptive measurements provide a feasible pathway for mitigating mode collapse and enhancing generative capabilities in the NISQ era.",Jeongbin Jo; Santanam Wishal; Shah Md Khalil Ullah; Shan Zeng; Dikshant Dulal,Jeongbin Jo,2026-02-03T11:32:19Z,2026,2026-02-05T16:55:22Z,,,2602.03405,arXiv,,preprint,,,,,,,"quant-ph, cs.LG",,,https://arxiv.org/abs/2602.03405v2,https://arxiv.org/abs/2602.03405v2,https://arxiv.org/pdf/2602.03405v2,data/legacy_notebook/arxiv_original_filtered.csv,,22.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum generative\b:6,,score=22; positives=5; negatives=0,quantum generative model,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,22.0,quantum generative model,"all:""quantum diffusion model""",legacy_reproduced,True,True,True,False,False,False,False,high
2026-07-09T184559Z_780688a_R007376,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum circuit"" AND all:""diffusion model""",2509.14163,Quantum Reinforcement Learning-Guided Diffusion Model for Image Synthesis via Hybrid Quantum-Classical Generative Model Architectures,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures,"Diffusion models typically employ static or heuristic classifier-free guidance (CFG) schedules, which often fail to adapt across timesteps and noise conditions. In this work, we introduce a quantum reinforcement learning (QRL) controller that dynamically adjusts CFG at each denoising step. The controller adopts a hybrid quantum--classical actor--critic architecture: a shallow variational quantum circuit (VQC) with ring entanglement generates policy features, which are mapped by a compact multilayer perceptron (MLP) into Gaussian actions over $Δ$CFG, while a classical critic estimates value functions. The policy is optimized using Proximal Policy Optimization (PPO) with Generalized Advantage Estimation (GAE), guided by a reward that balances classification confidence, perceptual improvement, and action regularization. Experiments on CIFAR-10 demonstrate that our QRL policy improves perceptual quality (LPIPS, PSNR, SSIM) while reducing parameter count compared to classical RL actors and fixed schedules. Ablation studies on qubit number and circuit depth reveal trade-offs between accuracy and efficiency, and extended evaluations confirm robust generation under long diffusion schedules.",Chi-Sheng Chen; En-Jui Kuo,Chi-Sheng Chen,2025-09-17T16:47:04Z,2025,2025-09-17T16:47:04Z,,,2509.14163,arXiv,,preprint,,,,,,,"quant-ph, cs.LG",,,https://arxiv.org/abs/2509.14163v1,https://arxiv.org/abs/2509.14163v1,https://arxiv.org/pdf/2509.14163v1,data/legacy_notebook/arxiv_original_filtered.csv,,22.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum circuit(s)?\b:3; \bvariational quantum\b:3,,score=22; positives=6; negatives=0,quantum circuit / QNN generative model,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,22.0,quantum circuit / QNN generative model,"all:""quantum circuit"" AND all:""diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007377,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum circuit"" AND all:""diffusion model""",2506.21015,MediQ-GAN: Quantum-Inspired GAN for High Resolution Medical Image Generation,mediq gan quantum inspired gan for high resolution medical image generation,"Machine learning-assisted diagnosis shows promise, yet medical imaging datasets are often scarce, imbalanced, and constrained by privacy, making data augmentation essential. Classical generative models typically demand extensive computational and sample resources. Quantum computing offers a promising alternative, but existing quantum-based image generation methods remain limited in scale and often face barren plateaus. We present MediQ-GAN, a quantum-inspired GAN with prototype-guided skip connections and a dual-stream generator that fuses classical and quantum-inspired branches. Its variational quantum circuits inherently preserve full-rank mappings, avoid rank collapse, and are theory-guided to balance expressivity with trainability. Beyond generation quality, we provide the first latent-geometry and rank-based analysis of quantum-inspired GANs, offering theoretical insight into their performance. Across three medical imaging datasets, MediQ-GAN outperforms state-of-the-art GANs and diffusion models. While validated on IBM hardware for robustness, our contribution is hardware-agnostic, offering a scalable and data-efficient framework for medical image generation and augmentation.",Qingyue Jiao; Yongcan Tang; Jun Zhuang; Jason Cong; Yiyu Shi,Qingyue Jiao,2025-06-26T05:14:45Z,2025,2025-11-03T21:45:49Z,,,2506.21015,arXiv,,preprint,,,,,,,"cs.CV, cs.LG, quant-ph",,,https://arxiv.org/abs/2506.21015v2,https://arxiv.org/abs/2506.21015v2,https://arxiv.org/pdf/2506.21015v2,data/legacy_notebook/arxiv_original_filtered.csv,,22.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum circuit(s)?\b:3; \bvariational quantum\b:3,,score=22; positives=6; negatives=0,quantum circuit / QNN generative model,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,22.0,quantum circuit / QNN generative model,"all:""quantum circuit"" AND all:""diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R007378,2026-07-09T184559Z_780688a,Legacy arXiv notebook,Original notebook reproduction,Reproduced original arXiv notebook logic,LEGACY,"all:""quantum circuit"" AND all:""diffusion model""",2506.01666,Synthesis of discrete-continuous quantum circuits with multimodal diffusion models,synthesis of discrete continuous quantum circuits with multimodal diffusion models,"Efficiently compiling quantum operations remains a major bottleneck in scaling quantum computing. Today's state-of-the-art methods achieve low compilation error by combining search algorithms with gradient-based parameter optimization, but they incur long runtimes and require multiple calls to quantum hardware or expensive classical simulations, making their scaling prohibitive. Recently, machine-learning models have emerged as an alternative, though they are currently restricted to discrete gate sets. Here, we introduce a multimodal denoising diffusion model that simultaneously generates a circuit's structure and its continuous parameters for compiling a target unitary. It leverages two independent diffusion processes, one for discrete gate selection and one for parameter prediction. We benchmark the model over different experiments, analyzing the method's accuracy across varying qubit counts and circuit depths, showcasing the ability of the method to outperform existing approaches in gate counts and under noisy conditions. Additionally, we show that a simple post-optimization scheme allows us to significantly improve the generated ansätze. Finally, by exploiting its rapid circuit generation, we create large datasets of circuits for particular operations and use these to extract valuable heuristics that can help us discover new insights into quantum circuit synthesis.",Florian Fürrutter; Zohim Chandani; Ikko Hamamura; Hans J. Briegel; Gorka Muñoz-Gil,Florian Fürrutter,2025-06-02T13:35:33Z,2025,2026-04-07T13:07:51Z,10.1088/2632-2153/ae5b21,10.1088/2632-2153/ae5b21,2506.01666,arXiv,Machine Learning: Science and Technology 7.2 (2026),preprint,,,,,,,"quant-ph, cs.AI, cs.LG",,,https://arxiv.org/abs/2506.01666v3,https://arxiv.org/abs/2506.01666v3,https://arxiv.org/pdf/2506.01666v3,data/legacy_notebook/arxiv_original_filtered.csv,,22.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bdenoising diffusion\b:7; \bquantum circuit(s)?\b:3,,score=22; positives=5; negatives=0,DDPM / denoising diffusion,valid,Included because it appears in the reproduced filtered output of the original notebook.,,,not_screened,,,True,True,22.0,DDPM / denoising diffusion,"all:""quantum circuit"" AND all:""diffusion model""",legacy_reproduced,True,True,True,True,False,False,False,high
